location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
South Korea,KOR,4/4/2021,990094,962730,27364,1.93,1.88,0.05
South Korea,KOR,4/5/2021,1027561,999870,27691,2,1.95,0.05
South Korea,KOR,4/6/2021,1072480,1039066,33414,2.09,2.03,0.07
South Korea,KOR,4/7/2021,1118221,1075574,42647,2.18,2.1,0.08
South Korea,KOR,4/8/2021,1165802,1113666,52136,2.27,2.17,0.1
South Korea,KOR,4/9/2021,1207482,1148060,59422,2.36,2.24,0.12
South Sudan,SSD,4/10/2021,\N,\N,\N,,,
South Sudan,SSD,4/11/2021,\N,\N,\N,,,
South Sudan,SSD,4/12/2021,\N,\N,\N,,,
South Sudan,SSD,4/13/2021,\N,\N,\N,,,
South Sudan,SSD,4/14/2021,\N,\N,\N,,,
South Sudan,SSD,4/15/2021,947,947,\N,0.01,0.01,
South Sudan,SSD,4/5/2021,0,0,\N,0,0,
South Sudan,SSD,4/6/2021,\N,\N,\N,,,
South Sudan,SSD,4/7/2021,\N,\N,\N,,,
South Sudan,SSD,4/8/2021,\N,\N,\N,,,
South Sudan,SSD,4/9/2021,\N,\N,\N,,,
Spain,ESP,1/10/2021,\N,\N,\N,,,
Spain,ESP,1/11/2021,406091,406091,\N,0.87,0.87,
Spain,ESP,1/12/2021,488122,488122,\N,1.04,1.04,
Spain,ESP,1/13/2021,581638,581638,\N,1.24,1.24,
Spain,ESP,1/14/2021,676186,676186,\N,1.45,1.45,
Spain,ESP,1/15/2021,768950,768950,\N,1.64,1.64,
Spain,ESP,1/16/2021,\N,\N,\N,,,
Spain,ESP,1/17/2021,\N,\N,\N,,,
Spain,ESP,1/18/2021,897942,895627,2315,1.92,1.92,0
Spain,ESP,1/19/2021,966097,956756,9341,2.07,2.05,0.02
Spain,ESP,1/20/2021,1025937,1010295,15642,2.19,2.16,0.03
Spain,ESP,1/21/2021,1103301,1054245,49056,2.36,2.25,0.1
Spain,ESP,1/22/2021,1165825,1097369,68456,2.49,2.35,0.15
Spain,ESP,1/23/2021,\N,\N,\N,,,
Spain,ESP,1/24/2021,1237593,1148895,88698,2.65,2.46,0.19
Spain,ESP,1/25/2021,1291216,1167519,123697,2.76,2.5,0.26
Spain,ESP,1/26/2021,1356461,1183395,173066,2.9,2.53,0.37
Spain,ESP,1/27/2021,1395618,1202859,192759,2.98,2.57,0.41
Spain,ESP,1/28/2021,1474189,1222323,251866,3.15,2.61,0.54
Spain,ESP,1/29/2021,\N,\N,\N,,,
Spain,ESP,1/30/2021,\N,\N,\N,,,
Spain,ESP,1/31/2021,1609261,1251369,357892,3.44,2.68,0.77
Spain,ESP,1/4/2021,82834,82834,\N,0.18,0.18,
Spain,ESP,1/5/2021,139339,139339,\N,0.3,0.3,
Spain,ESP,1/6/2021,\N,\N,\N,,,
Spain,ESP,1/7/2021,207323,207323,\N,0.44,0.44,
Spain,ESP,1/8/2021,277976,277976,\N,0.59,0.59,
Spain,ESP,1/9/2021,\N,\N,\N,,,
Spain,ESP,2/1/2021,1673054,1254535,418519,3.58,2.68,0.9
Spain,ESP,2/10/2021,2320507,1377229,943278,4.96,2.95,2.02
Spain,ESP,2/11/2021,2423045,1422560,1000485,5.18,3.04,2.14
Spain,ESP,2/12/2021,\N,\N,\N,,,
Spain,ESP,2/13/2021,\N,\N,\N,,,
Spain,ESP,2/14/2021,2561608,1491517,1070091,5.48,3.19,2.29
Spain,ESP,2/15/2021,2624512,1527590,1096922,5.61,3.27,2.35
Spain,ESP,2/16/2021,2690457,1571277,1119180,5.75,3.36,2.39
Spain,ESP,2/17/2021,2782751,1638195,1144556,5.95,3.5,2.45
Spain,ESP,2/18/2021,2936011,1764985,1171026,6.28,3.77,2.5
Spain,ESP,2/19/2021,\N,\N,\N,,,
Spain,ESP,2/2/2021,1764778,1265800,498978,3.77,2.71,1.07
Spain,ESP,2/20/2021,\N,\N,\N,,,
Spain,ESP,2/21/2021,3090351,1893290,1197061,6.61,4.05,2.56
Spain,ESP,2/22/2021,3165191,1956886,1208305,6.77,4.19,2.58
Spain,ESP,2/23/2021,3284678,2063495,1221183,7.03,4.41,2.61
Spain,ESP,2/24/2021,3436158,2204376,1231782,7.35,4.71,2.63
Spain,ESP,2/25/2021,3605635,2361852,1243783,7.71,5.05,2.66
Spain,ESP,2/26/2021,\N,\N,\N,,,
Spain,ESP,2/27/2021,\N,\N,\N,,,
Spain,ESP,2/28/2021,3829465,2567617,1261848,8.19,5.49,2.7
Spain,ESP,2/3/2021,1865342,1279220,586122,3.99,2.74,1.25
Spain,ESP,2/4/2021,1988160,1305251,682909,4.25,2.79,1.46
Spain,ESP,2/5/2021,\N,\N,\N,,,
Spain,ESP,2/6/2021,\N,\N,\N,,,
Spain,ESP,2/7/2021,2105033,1318626,786407,4.5,2.82,1.68
Spain,ESP,2/8/2021,2167241,1328459,838782,4.64,2.84,1.79
Spain,ESP,2/9/2021,2233249,1343566,889683,4.78,2.87,1.9
Spain,ESP,3/1/2021,3908734,2642034,1266700,8.36,5.65,2.71
Spain,ESP,3/10/2021,5172106,3668848,1503258,11.06,7.85,3.22
Spain,ESP,3/11/2021,5352767,3769523,1583244,11.45,8.06,3.39
Spain,ESP,3/12/2021,\N,\N,\N,,,
Spain,ESP,3/13/2021,\N,\N,\N,,,
Spain,ESP,3/14/2021,\N,\N,\N,,,
Spain,ESP,3/15/2021,5644895,3951221,1693674,12.07,8.45,3.62
Spain,ESP,3/16/2021,5742218,4013681,1728537,12.28,8.58,3.7
Spain,ESP,3/17/2021,5857085,4052470,1804615,12.53,8.67,3.86
Spain,ESP,3/18/2021,5993363,4106550,1886813,12.82,8.78,4.04
Spain,ESP,3/19/2021,\N,\N,\N,,,
Spain,ESP,3/2/2021,4059320,2772318,1287002,8.68,5.93,2.75
Spain,ESP,3/20/2021,\N,\N,\N,,,
Spain,ESP,3/21/2021,\N,\N,\N,,,
Spain,ESP,3/22/2021,6321908,4211040,2110868,13.52,9.01,4.51
Spain,ESP,3/23/2021,6409196,4252598,2156598,13.71,9.1,4.61
Spain,ESP,3/24/2021,6620093,4343860,2276233,14.16,9.29,4.87
Spain,ESP,3/25/2021,6839736,4447534,2392202,14.63,9.51,5.12
Spain,ESP,3/26/2021,7067371,4561529,2505842,15.12,9.76,5.36
Spain,ESP,3/27/2021,\N,\N,\N,,,
Spain,ESP,3/28/2021,\N,\N,\N,,,
Spain,ESP,3/29/2021,7571439,4967230,2604209,16.19,10.62,5.57
Spain,ESP,3/3/2021,4229092,2920179,1308913,9.05,6.25,2.8
Spain,ESP,3/30/2021,7736611,5092535,2644076,16.55,10.89,5.66
Spain,ESP,3/31/2021,8035160,5314076,2721084,17.19,11.37,5.82
Spain,ESP,3/4/2021,4471577,3129092,1342485,9.56,6.69,2.87
Spain,ESP,3/5/2021,\N,\N,\N,,,
Spain,ESP,3/6/2021,\N,\N,\N,,,
Spain,ESP,3/7/2021,4712191,3328703,1383488,10.08,7.12,2.96
Spain,ESP,3/8/2021,4848648,3436412,1412236,10.37,7.35,3.02
Spain,ESP,3/9/2021,4989505,3541667,1447838,10.67,7.57,3.1
Spain,ESP,4/1/2021,8342155,5545140,2797015,17.84,11.86,5.98
Spain,ESP,4/10/2021,\N,\N,\N,,,
Spain,ESP,4/11/2021,\N,\N,\N,,,
Spain,ESP,4/12/2021,10784997,7676560,3108437,23.07,16.42,6.65
Spain,ESP,4/13/2021,11073657,7937566,3136091,23.68,16.98,6.71
Spain,ESP,4/14/2021,11436073,8250887,3185186,24.46,17.65,6.81
Spain,ESP,4/15/2021,11885085,8631548,3253537,25.42,18.46,6.96
Spain,ESP,4/16/2021,12330755,9002054,3328701,26.37,19.25,7.12
Spain,ESP,4/17/2021,\N,\N,\N,,,
Spain,ESP,4/18/2021,\N,\N,\N,,,
Spain,ESP,4/19/2021,12853599,9441685,3411914,27.49,20.19,7.3
Spain,ESP,4/2/2021,\N,\N,\N,,,
Spain,ESP,4/20/2021,13041032,9588913,3452119,27.89,20.51,7.38
Spain,ESP,4/21/2021,13497809,9886203,3611606,28.87,21.14,7.72
Spain,ESP,4/22/2021,13909964,10141949,3768015,29.75,21.69,8.06
Spain,ESP,4/23/2021,14266251,10403462,3862789,30.51,22.25,8.26
Spain,ESP,4/3/2021,8548598,5707450,2841148,18.28,12.21,6.08
Spain,ESP,4/4/2021,\N,\N,\N,,,
Spain,ESP,4/5/2021,8743694,5890888,2852806,18.7,12.6,6.1
Spain,ESP,4/6/2021,9021001,6118710,2902291,19.29,13.09,6.21
Spain,ESP,4/7/2021,9357847,6416016,2941831,20.01,13.72,6.29
Spain,ESP,4/8/2021,9811529,6791079,3020450,20.99,14.52,6.46
Spain,ESP,4/9/2021,10231825,7159716,3072109,21.88,15.31,6.57
Sri Lanka,LKA,1/28/2021,0,0,\N,0,0,
Sri Lanka,LKA,1/29/2021,5286,5286,\N,0.02,0.02,
Sri Lanka,LKA,1/30/2021,37825,37825,\N,0.18,0.18,
Sri Lanka,LKA,1/31/2021,59154,59154,\N,0.28,0.28,
Sri Lanka,LKA,2/1/2021,95550,95550,\N,0.45,0.45,
Sri Lanka,LKA,2/10/2021,176725,176725,\N,0.83,0.83,
Sri Lanka,LKA,2/11/2021,178087,178087,\N,0.83,0.83,
Sri Lanka,LKA,2/12/2021,179197,179197,\N,0.84,0.84,
Sri Lanka,LKA,2/13/2021,186654,186654,\N,0.87,0.87,
Sri Lanka,LKA,2/14/2021,189349,189349,\N,0.88,0.88,
Sri Lanka,LKA,2/15/2021,192938,192938,\N,0.9,0.9,
Sri Lanka,LKA,2/16/2021,196163,196163,\N,0.92,0.92,
Sri Lanka,LKA,2/17/2021,210405,210405,\N,0.98,0.98,
Sri Lanka,LKA,2/18/2021,233472,233472,\N,1.09,1.09,
Sri Lanka,LKA,2/19/2021,263779,263779,\N,1.23,1.23,
Sri Lanka,LKA,2/2/2021,118767,118767,\N,0.55,0.55,
Sri Lanka,LKA,2/20/2021,302857,302857,\N,1.41,1.41,
Sri Lanka,LKA,2/21/2021,338769,338769,\N,1.58,1.58,
Sri Lanka,LKA,2/22/2021,354352,354352,\N,1.65,1.65,
Sri Lanka,LKA,2/23/2021,366907,366907,\N,1.71,1.71,
Sri Lanka,LKA,2/24/2021,393469,393469,\N,1.84,1.84,
Sri Lanka,LKA,2/25/2021,\N,\N,\N,,,
Sri Lanka,LKA,2/26/2021,406633,406633,\N,1.9,1.9,
Sri Lanka,LKA,2/27/2021,441976,441976,\N,2.06,2.06,
Sri Lanka,LKA,2/28/2021,466350,466350,\N,2.18,2.18,
Sri Lanka,LKA,2/3/2021,139914,139914,\N,0.65,0.65,
Sri Lanka,LKA,2/4/2021,146327,146327,\N,0.68,0.68,
Sri Lanka,LKA,2/5/2021,156310,156310,\N,0.73,0.73,
Sri Lanka,LKA,2/6/2021,160148,160148,\N,0.75,0.75,
Sri Lanka,LKA,2/7/2021,161773,161773,\N,0.76,0.76,
Sri Lanka,LKA,2/8/2021,167762,167762,\N,0.78,0.78,
Sri Lanka,LKA,2/9/2021,174193,174193,\N,0.81,0.81,
Sri Lanka,LKA,3/1/2021,509275,509275,\N,2.38,2.38,
Sri Lanka,LKA,3/10/2021,752098,752098,\N,3.51,3.51,
Sri Lanka,LKA,3/11/2021,759548,759548,\N,3.55,3.55,
Sri Lanka,LKA,3/12/2021,760765,760765,\N,3.55,3.55,
Sri Lanka,LKA,3/13/2021,770408,770408,\N,3.6,3.6,
Sri Lanka,LKA,3/14/2021,773011,773011,\N,3.61,3.61,
Sri Lanka,LKA,3/15/2021,784500,784500,\N,3.66,3.66,
Sri Lanka,LKA,3/16/2021,796792,796792,\N,3.72,3.72,
Sri Lanka,LKA,3/17/2021,806449,806449,\N,3.77,3.77,
Sri Lanka,LKA,3/18/2021,815585,815585,\N,3.81,3.81,
Sri Lanka,LKA,3/19/2021,824523,824523,\N,3.85,3.85,
Sri Lanka,LKA,3/2/2021,553821,553821,\N,2.59,2.59,
Sri Lanka,LKA,3/20/2021,829220,829220,\N,3.87,3.87,
Sri Lanka,LKA,3/21/2021,829865,829865,\N,3.88,3.88,
Sri Lanka,LKA,3/22/2021,838355,838355,\N,3.92,3.92,
Sri Lanka,LKA,3/23/2021,\N,\N,\N,,,
Sri Lanka,LKA,3/24/2021,\N,\N,\N,,,
Sri Lanka,LKA,3/25/2021,\N,\N,\N,,,
Sri Lanka,LKA,3/26/2021,\N,\N,\N,,,
Sri Lanka,LKA,3/27/2021,884164,884164,\N,4.13,4.13,
Sri Lanka,LKA,3/28/2021,894053,894053,\N,4.18,4.18,
Sri Lanka,LKA,3/29/2021,894365,894365,\N,4.18,4.18,
Sri Lanka,LKA,3/3/2021,599991,599991,\N,2.8,2.8,
Sri Lanka,LKA,3/30/2021,903467,903467,\N,4.22,4.22,
Sri Lanka,LKA,3/31/2021,913219,913219,\N,4.26,4.26,
Sri Lanka,LKA,3/4/2021,650991,650991,\N,3.04,3.04,
Sri Lanka,LKA,3/5/2021,699521,699521,\N,3.27,3.27,
Sri Lanka,LKA,3/6/2021,724278,724278,\N,3.38,3.38,
Sri Lanka,LKA,3/7/2021,729562,729562,\N,3.41,3.41,
Sri Lanka,LKA,3/8/2021,737062,737062,\N,3.44,3.44,
Sri Lanka,LKA,3/9/2021,743775,743775,\N,3.47,3.47,
Sri Lanka,LKA,4/1/2021,919753,919753,\N,4.3,4.3,
Sri Lanka,LKA,4/10/2021,\N,\N,\N,,,
Sri Lanka,LKA,4/11/2021,925242,925242,\N,4.32,4.32,
Sri Lanka,LKA,4/2/2021,923954,923954,\N,4.31,4.31,
Sri Lanka,LKA,4/3/2021,\N,\N,\N,,,
Sri Lanka,LKA,4/4/2021,924479,924479,\N,4.32,4.32,
Sri Lanka,LKA,4/5/2021,\N,\N,\N,,,
Sri Lanka,LKA,4/6/2021,924536,924536,\N,4.32,4.32,
Sri Lanka,LKA,4/7/2021,924687,924687,\N,4.32,4.32,
Sri Lanka,LKA,4/8/2021,\N,\N,\N,,,
Sri Lanka,LKA,4/9/2021,925082,925082,\N,4.32,4.32,
Sudan,SDN,3/10/2021,0,0,\N,0,0,
Sudan,SDN,3/11/2021,\N,\N,\N,,,
Sudan,SDN,3/12/2021,\N,\N,\N,,,
Sudan,SDN,3/13/2021,\N,\N,\N,,,
Sudan,SDN,3/14/2021,\N,\N,\N,,,
Sudan,SDN,3/15/2021,\N,\N,\N,,,
Sudan,SDN,3/16/2021,\N,\N,\N,,,
Sudan,SDN,3/17/2021,\N,\N,\N,,,
Sudan,SDN,3/18/2021,\N,\N,\N,,,
Sudan,SDN,3/19/2021,\N,\N,\N,,,
Sudan,SDN,3/20/2021,\N,\N,\N,,,
Sudan,SDN,3/21/2021,\N,\N,\N,,,
Sudan,SDN,3/22/2021,\N,\N,\N,,,
Sudan,SDN,3/23/2021,\N,\N,\N,,,
Sudan,SDN,3/24/2021,\N,\N,\N,,,
Sudan,SDN,3/25/2021,\N,\N,\N,,,
Sudan,SDN,3/26/2021,\N,\N,\N,,,
Sudan,SDN,3/27/2021,\N,\N,\N,,,
Sudan,SDN,3/28/2021,\N,\N,\N,,,
Sudan,SDN,3/29/2021,\N,\N,\N,,,
Sudan,SDN,3/30/2021,\N,\N,\N,,,
Sudan,SDN,3/31/2021,\N,\N,\N,,,
Sudan,SDN,4/1/2021,\N,\N,\N,,,
Sudan,SDN,4/10/2021,100010,100010,\N,0.23,0.23,
Sudan,SDN,4/11/2021,\N,\N,\N,,,
Sudan,SDN,4/12/2021,\N,\N,\N,,,
Sudan,SDN,4/13/2021,\N,\N,\N,,,
Sudan,SDN,4/14/2021,\N,\N,\N,,,
Sudan,SDN,4/15/2021,\N,\N,\N,,,
Sudan,SDN,4/16/2021,\N,\N,\N,,,
Sudan,SDN,4/17/2021,\N,\N,\N,,,
Sudan,SDN,4/18/2021,\N,\N,\N,,,
Sudan,SDN,4/19/2021,\N,\N,\N,,,
Sudan,SDN,4/2/2021,\N,\N,\N,,,
Sudan,SDN,4/20/2021,\N,\N,\N,,,
Sudan,SDN,4/21/2021,\N,\N,\N,,,
Sudan,SDN,4/22/2021,\N,\N,\N,,,
Sudan,SDN,4/23/2021,140227,140227,\N,0.32,0.32,
Sudan,SDN,4/3/2021,\N,\N,\N,,,
Sudan,SDN,4/4/2021,\N,\N,\N,,,
Sudan,SDN,4/5/2021,43122,43122,\N,0.1,0.1,
Sudan,SDN,4/6/2021,63837,63837,\N,0.15,0.15,
Sudan,SDN,4/7/2021,\N,\N,\N,,,
Sudan,SDN,4/8/2021,\N,\N,\N,,,
Sudan,SDN,4/9/2021,\N,\N,\N,,,
Suriname,SUR,2/22/2021,0,0,\N,0,0,
Suriname,SUR,2/23/2021,\N,\N,\N,,,
Suriname,SUR,2/24/2021,\N,\N,\N,,,
Suriname,SUR,2/25/2021,\N,\N,\N,,,
Suriname,SUR,2/26/2021,\N,\N,\N,,,
Suriname,SUR,2/27/2021,\N,\N,\N,,,
Suriname,SUR,2/28/2021,\N,\N,\N,,,
Suriname,SUR,3/1/2021,\N,\N,\N,,,
Suriname,SUR,3/10/2021,\N,\N,\N,,,
Suriname,SUR,3/11/2021,\N,\N,\N,,,
Suriname,SUR,3/12/2021,\N,\N,\N,,,
Suriname,SUR,3/13/2021,\N,\N,\N,,,
Suriname,SUR,3/14/2021,\N,\N,\N,,,
Suriname,SUR,3/15/2021,\N,\N,\N,,,
Suriname,SUR,3/16/2021,\N,\N,\N,,,
Suriname,SUR,3/17/2021,\N,\N,\N,,,
Suriname,SUR,3/18/2021,\N,\N,\N,,,
Suriname,SUR,3/19/2021,9196,9196,\N,1.57,1.57,
Suriname,SUR,3/2/2021,\N,\N,\N,,,
Suriname,SUR,3/20/2021,11879,11879,\N,2.02,2.02,
Suriname,SUR,3/21/2021,\N,\N,\N,,,
Suriname,SUR,3/22/2021,13749,13749,\N,2.34,2.34,
Suriname,SUR,3/23/2021,14716,14716,\N,2.51,2.51,
Suriname,SUR,3/24/2021,15998,15998,\N,2.73,2.73,
Suriname,SUR,3/25/2021,\N,\N,\N,,,
Suriname,SUR,3/26/2021,19983,19983,\N,3.41,3.41,
Suriname,SUR,3/27/2021,22377,22377,\N,3.81,3.81,
Suriname,SUR,3/28/2021,23304,23304,\N,3.97,3.97,
Suriname,SUR,3/29/2021,\N,\N,\N,,,
Suriname,SUR,3/3/2021,\N,\N,\N,,,
Suriname,SUR,3/30/2021,24528,24528,\N,4.18,4.18,
Suriname,SUR,3/31/2021,26057,26057,\N,4.44,4.44,
Suriname,SUR,3/4/2021,\N,\N,\N,,,
Suriname,SUR,3/5/2021,\N,\N,\N,,,
Suriname,SUR,3/6/2021,\N,\N,\N,,,
Suriname,SUR,3/7/2021,\N,\N,\N,,,
Suriname,SUR,3/8/2021,\N,\N,\N,,,
Suriname,SUR,3/9/2021,\N,\N,\N,,,
Suriname,SUR,4/1/2021,\N,\N,\N,,,
Suriname,SUR,4/10/2021,\N,\N,\N,,,
Suriname,SUR,4/11/2021,\N,\N,\N,,,
Suriname,SUR,4/12/2021,33038,33038,\N,5.63,5.63,
Suriname,SUR,4/13/2021,33640,33640,\N,5.73,5.73,
Suriname,SUR,4/14/2021,\N,\N,\N,,,
Suriname,SUR,4/15/2021,\N,\N,\N,,,
Suriname,SUR,4/16/2021,34630,34630,\N,5.9,5.9,
Suriname,SUR,4/17/2021,\N,\N,\N,,,
Suriname,SUR,4/18/2021,\N,\N,\N,,,
Suriname,SUR,4/19/2021,\N,\N,\N,,,
Suriname,SUR,4/2/2021,27760,27760,\N,4.73,4.73,
Suriname,SUR,4/20/2021,\N,\N,\N,,,
Suriname,SUR,4/21/2021,35424,35424,\N,6.04,6.04,
Suriname,SUR,4/22/2021,35777,35777,\N,6.1,6.1,
Suriname,SUR,4/23/2021,\N,\N,\N,,,
Suriname,SUR,4/24/2021,36503,36503,\N,6.22,6.22,
Suriname,SUR,4/3/2021,\N,\N,\N,,,
Suriname,SUR,4/4/2021,\N,\N,\N,,,
Suriname,SUR,4/5/2021,\N,\N,\N,,,
Suriname,SUR,4/6/2021,\N,\N,\N,,,
Suriname,SUR,4/7/2021,30037,30037,\N,5.12,5.12,
Suriname,SUR,4/8/2021,\N,\N,\N,,,
Suriname,SUR,4/9/2021,32614,32614,\N,5.56,5.56,
Sweden,SWE,1/1/2021,\N,\N,\N,,,
Sweden,SWE,1/10/2021,50713,50632,81,0.5,0.5,0
Sweden,SWE,1/11/2021,\N,\N,\N,,,
Sweden,SWE,1/12/2021,\N,\N,\N,,,
Sweden,SWE,1/13/2021,\N,\N,\N,,,
Sweden,SWE,1/14/2021,\N,\N,\N,,,
Sweden,SWE,1/15/2021,\N,\N,\N,,,
Sweden,SWE,1/16/2021,\N,\N,\N,,,
Sweden,SWE,1/17/2021,128420,128234,186,1.27,1.27,0
Sweden,SWE,1/18/2021,\N,\N,\N,,,
Sweden,SWE,1/19/2021,\N,\N,\N,,,
Sweden,SWE,1/2/2021,\N,\N,\N,,,
Sweden,SWE,1/20/2021,\N,\N,\N,,,
Sweden,SWE,1/21/2021,\N,\N,\N,,,
Sweden,SWE,1/22/2021,\N,\N,\N,,,
Sweden,SWE,1/23/2021,\N,\N,\N,,,
Sweden,SWE,1/24/2021,240715,230290,10425,2.38,2.28,0.1
Sweden,SWE,1/25/2021,\N,\N,\N,,,
Sweden,SWE,1/26/2021,\N,\N,\N,,,
Sweden,SWE,1/27/2021,\N,\N,\N,,,
Sweden,SWE,1/28/2021,\N,\N,\N,,,
Sweden,SWE,1/29/2021,\N,\N,\N,,,
Sweden,SWE,1/3/2021,15713,15669,44,0.16,0.16,0
Sweden,SWE,1/30/2021,\N,\N,\N,,,
Sweden,SWE,1/31/2021,329341,293697,35644,3.26,2.91,0.35
Sweden,SWE,1/4/2021,\N,\N,\N,,,
Sweden,SWE,1/5/2021,\N,\N,\N,,,
Sweden,SWE,1/6/2021,\N,\N,\N,,,
Sweden,SWE,1/7/2021,\N,\N,\N,,,
Sweden,SWE,1/8/2021,\N,\N,\N,,,
Sweden,SWE,1/9/2021,\N,\N,\N,,,
Sweden,SWE,12/27/2020,2252,2252,\N,0.02,0.02,
Sweden,SWE,12/28/2020,\N,\N,\N,,,
Sweden,SWE,12/29/2020,\N,\N,\N,,,
Sweden,SWE,12/30/2020,\N,\N,\N,,,
Sweden,SWE,12/31/2020,\N,\N,\N,,,
Sweden,SWE,2/1/2021,\N,\N,\N,,,
Sweden,SWE,2/10/2021,\N,\N,\N,,,
Sweden,SWE,2/11/2021,\N,\N,\N,,,
Sweden,SWE,2/12/2021,\N,\N,\N,,,
Sweden,SWE,2/13/2021,\N,\N,\N,,,
Sweden,SWE,2/14/2021,543206,382756,160450,5.38,3.79,1.59
Sweden,SWE,2/15/2021,\N,\N,\N,,,
Sweden,SWE,2/16/2021,\N,\N,\N,,,
Sweden,SWE,2/17/2021,\N,\N,\N,,,
Sweden,SWE,2/18/2021,\N,\N,\N,,,
Sweden,SWE,2/19/2021,\N,\N,\N,,,
Sweden,SWE,2/2/2021,\N,\N,\N,,,
Sweden,SWE,2/20/2021,\N,\N,\N,,,
Sweden,SWE,2/21/2021,692592,452383,240209,6.86,4.48,2.38
Sweden,SWE,2/22/2021,\N,\N,\N,,,
Sweden,SWE,2/23/2021,\N,\N,\N,,,
Sweden,SWE,2/24/2021,\N,\N,\N,,,
Sweden,SWE,2/25/2021,\N,\N,\N,,,
Sweden,SWE,2/26/2021,\N,\N,\N,,,
Sweden,SWE,2/27/2021,\N,\N,\N,,,
Sweden,SWE,2/28/2021,843831,551619,292212,8.36,5.46,2.89
Sweden,SWE,2/3/2021,\N,\N,\N,,,
Sweden,SWE,2/4/2021,\N,\N,\N,,,
Sweden,SWE,2/5/2021,\N,\N,\N,,,
Sweden,SWE,2/6/2021,\N,\N,\N,,,
Sweden,SWE,2/7/2021,428188,337174,91014,4.24,3.34,0.9
Sweden,SWE,2/8/2021,\N,\N,\N,,,
Sweden,SWE,2/9/2021,\N,\N,\N,,,
Sweden,SWE,3/1/2021,\N,\N,\N,,,
Sweden,SWE,3/10/2021,\N,\N,\N,,,
Sweden,SWE,3/11/2021,\N,\N,\N,,,
Sweden,SWE,3/12/2021,\N,\N,\N,,,
Sweden,SWE,3/13/2021,\N,\N,\N,,,
Sweden,SWE,3/14/2021,1240730,873432,367298,12.29,8.65,3.64
Sweden,SWE,3/15/2021,\N,\N,\N,,,
Sweden,SWE,3/16/2021,\N,\N,\N,,,
Sweden,SWE,3/17/2021,\N,\N,\N,,,
Sweden,SWE,3/18/2021,\N,\N,\N,,,
Sweden,SWE,3/19/2021,\N,\N,\N,,,
Sweden,SWE,3/2/2021,\N,\N,\N,,,
Sweden,SWE,3/20/2021,\N,\N,\N,,,
Sweden,SWE,3/21/2021,1412185,990290,421895,13.98,9.81,4.18
Sweden,SWE,3/22/2021,\N,\N,\N,,,
Sweden,SWE,3/23/2021,\N,\N,\N,,,
Sweden,SWE,3/24/2021,\N,\N,\N,,,
Sweden,SWE,3/25/2021,\N,\N,\N,,,
Sweden,SWE,3/26/2021,\N,\N,\N,,,
Sweden,SWE,3/27/2021,\N,\N,\N,,,
Sweden,SWE,3/28/2021,1606484,1118124,488360,15.91,11.07,4.84
Sweden,SWE,3/29/2021,\N,\N,\N,,,
Sweden,SWE,3/3/2021,\N,\N,\N,,,
Sweden,SWE,3/30/2021,\N,\N,\N,,,
Sweden,SWE,3/31/2021,\N,\N,\N,,,
Sweden,SWE,3/4/2021,\N,\N,\N,,,
Sweden,SWE,3/5/2021,\N,\N,\N,,,
Sweden,SWE,3/6/2021,\N,\N,\N,,,
Sweden,SWE,3/7/2021,1025231,697181,328050,10.15,6.9,3.25
Sweden,SWE,3/8/2021,\N,\N,\N,,,
Sweden,SWE,3/9/2021,\N,\N,\N,,,
Sweden,SWE,4/1/2021,\N,\N,\N,,,
Sweden,SWE,4/10/2021,\N,\N,\N,,,
Sweden,SWE,4/11/2021,\N,\N,\N,,,
Sweden,SWE,4/12/2021,\N,\N,\N,,,
Sweden,SWE,4/13/2021,\N,\N,\N,,,
Sweden,SWE,4/14/2021,\N,\N,\N,,,
Sweden,SWE,4/15/2021,\N,\N,\N,,,
Sweden,SWE,4/16/2021,2316903,1667542,649361,22.94,16.51,6.43
Sweden,SWE,4/17/2021,\N,\N,\N,,,
Sweden,SWE,4/18/2021,\N,\N,\N,,,
Sweden,SWE,4/19/2021,\N,\N,\N,,,
Sweden,SWE,4/2/2021,\N,\N,\N,,,
Sweden,SWE,4/20/2021,2583521,1895912,687609,25.58,18.77,6.81
Sweden,SWE,4/21/2021,2636546,1943109,693437,26.11,19.24,6.87
Sweden,SWE,4/22/2021,2711601,2010951,700650,26.85,19.91,6.94
Sweden,SWE,4/23/2021,2796778,2086142,710636,27.69,20.66,7.04
Sweden,SWE,4/3/2021,\N,\N,\N,,,
Sweden,SWE,4/4/2021,1843773,1294986,548787,18.26,12.82,5.43
Sweden,SWE,4/5/2021,\N,\N,\N,,,
Sweden,SWE,4/6/2021,\N,\N,\N,,,
Sweden,SWE,4/7/2021,\N,\N,\N,,,
Sweden,SWE,4/8/2021,\N,\N,\N,,,
Sweden,SWE,4/9/2021,\N,\N,\N,,,
Switzerland,CHE,1/24/2021,197388,\N,\N,2.28,,
Switzerland,CHE,1/25/2021,207456,\N,\N,2.4,,
Switzerland,CHE,1/26/2021,218561,\N,\N,2.53,,
Switzerland,CHE,1/27/2021,259394,\N,\N,3,,
Switzerland,CHE,1/28/2021,271912,\N,\N,3.14,,
Switzerland,CHE,1/29/2021,282900,\N,\N,3.27,,
Switzerland,CHE,1/30/2021,284903,\N,\N,3.29,,
